,Timestamp,Unnamed: 1,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max
756,2023-11-08,00:00:00,2,7.07,4.62,8.32,4.24,-2.52,7.2,-1.63,-8.04,5.16,2.5,-5.15,6.2,339.54,2.6,358.1,21.74,-44.3,69.8,3.33,0.1,6.87,654.73,467.3,703.65,285632,5000,500004
757,2023-11-08,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
758,2023-11-08,18:00:00,2,4.34,3.24,5.19,1.31,-2.54,4.01,-2.86,-5.02,2.76,-0.05,-4.34,4.06,300.7,2.73,357.32,-0.64,-75.97,69.2,1.75,0.63,7.14,673.96,473.3,759.45,243875,92257,446015
759,2023-11-09,00:00:00,1,3.76,3.25,4.38,2.7,-1.84,3.82,-1.21,-4.05,2.21,0.55,-4.11,3.72,332.17,1.02,358.49,8.96,-72.14,77.65,5.57,3.73,7.12,475.8,472.3,490.6,211114,180638,432119
760,2023-11-09,06:00:00,1,4.05,3.2,4.72,1.76,-2.45,3.67,-2.69,-4.08,2.72,1.64,-3.42,3.88,308.44,4.07,353.91,24.36,-73.56,65.16,5.55,1.95,7.52,476.1,471.0,490.3,210760,91733,465423
761,2023-11-09,12:00:00,1,4.37,3.56,4.96,1.13,-1.82,3.5,-3.19,-4.86,2.1,1.8,-3.61,4.36,294.32,7.83,346.3,25.76,-70.06,79.46,2.54,0.12,7.29,476.1,432.3,610.5,86212,5000,451518
762,2023-11-09,18:00:00,1,4.05,2.85,4.58,0.66,-2.0,3.19,-2.83,-4.38,1.68,-0.02,-4.04,3.85,285.94,15.24,354.02,-1.12,-79.46,82.32,5.13,0.1,6.81,473.7,450.4,610.5,210106,5000,507429
763,2023-11-10,00:00:00,2,2.78,1.85,3.43,1.58,-1.02,3.07,-0.59,-3.15,2.94,-0.06,-2.77,3.09,338.37,1.99,359.19,-1.39,-68.46,75.52,6.25,3.67,6.96,485.0,471.8,492.6,417648,181191,486748
764,2023-11-10,06:00:00,2,2.58,1.87,3.42,1.8,-2.89,2.75,-0.75,-2.49,0.53,-0.06,-2.47,2.48,328.05,2.17,357.81,-1.63,-70.0,67.25,1.1,0.29,4.82,579.45,476.6,655.35,127236,27740,201859
765,2023-11-10,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
766,2023-11-10,18:00:00,2,2.73,1.84,3.54,0.0,-2.41,2.4,-2.03,-3.5,1.11,0.26,-2.58,2.31,283.2,3.63,358.59,5.0,-70.13,77.98,1.33,0.46,3.92,574.85,502.9,605.31,116469,11667,312173
767,2023-11-11,00:00:00,0,1.95,1.25,2.41,1.21,-0.22,1.91,-0.17,-2.24,1.67,0.6,-2.14,2.0,353.25,0.74,358.78,18.91,-82.08,68.95,1.03,0.72,1.28,548.87,533.0,565.44,100957,60901,137004
768,2023-11-11,06:00:00,0,2.08,1.73,2.32,1.77,0.67,2.18,-0.34,-1.37,1.74,0.47,-0.71,2.09,355.49,0.94,358.54,13.07,-21.61,66.39,1.06,0.61,1.69,520.18,505.52,545.25,95368,58871,129120
769,2023-11-11,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
770,2023-11-11,18:00:00,2,1.81,0.54,2.57,1.04,-1.3,1.76,-0.04,-2.06,1.43,0.86,-0.99,1.83,344.36,1.11,359.73,30.62,-43.62,80.92,3.0,0.8,13.01,486.89,448.75,512.4,42094,20885,326515
771,2023-11-12,00:00:00,0,1.61,0.81,6.07,1.17,-1.2,2.44,0.71,-1.51,5.14,-0.39,-3.33,1.11,39.42,7.57,349.74,-13.39,-56.88,56.43,3.08,1.88,6.94,458.5,439.28,537.52,34362,15347,100576
772,2023-11-12,06:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
773,2023-11-12,12:00:00,2,8.3,6.76,9.51,3.86,0.41,5.56,1.55,-5.79,4.27,6.74,3.39,8.24,14.42,0.75,358.52,55.1,27.62,73.1,8.35,4.13,13.01,529.09,492.57,549.23,63028,30253,153156
774,2023-11-12,18:00:00,1,9.03,4.73,10.77,-0.29,-6.34,5.84,1.24,-4.33,7.98,6.9,-8.41,10.05,73.63,0.9,359.27,50.43,-66.13,72.51,17.17,9.45,26.35,473.6,445.0,503.7,99363,34966,217705
775,2023-11-13,00:00:00,1,10.39,9.15,10.8,-9.63,-10.71,-3.87,0.82,-2.27,4.04,0.78,-8.1,4.43,171.44,142.99,192.23,4.17,-58.79,26.45,21.37,15.47,25.46,427.9,416.6,447.4,45687,29973,61438
776,2023-11-13,06:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
777,2023-11-13,12:00:00,2,7.71,3.1,14.83,0.59,-1.86,3.41,6.38,2.82,12.28,2.24,-5.3,13.49,85.27,64.85,119.29,20.36,-45.66,67.7,5.57,1.16,31.99,402.79,391.52,451.4,21241,12487,64792
778,2023-11-13,18:00:00,2,12.73,10.72,14.32,-0.92,-5.17,2.36,-2.38,-10.95,6.7,11.6,7.06,14.22,226.22,24.11,284.31,70.86,34.16,88.05,1.92,0.91,8.39,438.85,412.7,464.75,69153,33504,267208
779,2023-11-14,00:00:00,1,11.6,9.4,13.13,-2.16,-5.8,1.06,-4.68,-9.55,4.64,9.22,6.27,12.69,232.94,113.84,279.6,59.56,33.36,81.33,4.83,3.03,8.01,426.9,410.8,455.2,96629,59937,276432
780,2023-11-14,06:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
781,2023-11-14,12:00:00,2,12.44,10.52,13.1,-11.41,-12.47,-6.31,-1.07,-7.25,3.39,-3.63,-6.53,3.97,191.77,163.89,221.96,-16.86,-37.94,20.34,5.16,2.64,9.17,368.65,356.58,397.5,56130,20374,108335
782,2023-11-14,18:00:00,2,11.31,6.58,12.76,-8.46,-11.77,-0.24,7.26,1.4,8.57,-0.51,-5.55,1.69,134.4,88.54,172.85,-3.08,-26.65,8.04,4.33,1.59,10.19,367.21,347.0,392.5,52242,13198,112801
783,2023-11-15,00:00:00,1,5.31,3.31,8.04,-2.48,-5.28,2.08,2.73,-4.98,7.76,-2.56,-4.32,1.01,134.09,55.98,234.03,-27.46,-71.44,9.86,6.13,1.69,10.51,370.6,357.1,400.4,98755,39953,145936
784,2023-11-15,06:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
785,2023-11-15,12:00:00,2,5.77,3.1,6.51,-2.61,-4.85,1.11,-0.75,-5.64,4.85,-3.78,-6.14,4.35,190.36,62.12,252.88,-41.46,-84.87,57.54,3.58,2.3,8.72,395.0,369.58,409.5,106454,39257,191017
786,2023-11-15,18:00:00,2,5.31,4.09,6.18,-3.64,-5.45,0.77,2.02,-3.64,5.47,-0.78,-5.28,4.17,154.0,72.35,237.04,-9.15,-69.54,56.05,3.53,2.24,5.08,396.77,377.3,426.5,97656,63730,141325
787,2023-11-16,00:00:00,1,5.18,4.73,5.72,-3.08,-5.28,2.94,1.56,-3.83,5.25,0.34,-5.33,4.66,150.49,13.88,255.78,4.33,-80.34,73.85,4.27,1.96,9.06,410.8,390.5,453.4,109224,78652,203867
788,2023-11-16,06:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
789,2023-11-16,12:00:00,2,4.25,3.13,4.66,-0.4,-4.05,2.97,2.47,-3.07,4.35,-1.99,-4.06,1.71,98.48,10.48,351.56,-29.88,-77.25,23.69,3.49,1.61,7.32,421.85,376.75,442.0,99517,34573,166222
790,2023-11-16,18:00:00,2,3.76,2.37,4.43,-0.65,-3.5,3.57,1.49,-0.93,3.31,-0.33,-3.43,3.55,77.84,2.76,357.91,-4.73,-62.25,61.16,2.25,1.5,5.31,398.9,367.75,430.86,71952,29839,104050
791,2023-11-17,00:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
792,2023-11-17,06:00:00,2,3.64,0.49,4.1,-2.6,-3.89,0.14,1.54,-0.24,2.96,-1.13,-2.48,1.24,149.24,115.51,184.86,-19.33,-48.28,21.28,1.43,0.65,2.31,336.24,318.69,415.7,41538,5000,74914
793,2023-11-17,12:00:00,2,3.77,3.27,4.24,-2.17,-4.21,-0.21,-1.17,-2.75,2.73,-2.3,-3.48,1.86,203.37,118.23,262.69,-38.27,-69.37,29.35,1.95,0.93,7.2,326.95,309.13,480.3,40078,10391,201023
794,2023-11-17,18:00:00,1,3.49,3.41,3.68,-3.38,-3.51,-1.03,0.11,-0.83,2.99,-0.22,-0.69,2.26,159.28,110.39,193.84,-3.59,-11.49,38.0,1.55,0.85,4.51,412.4,308.5,413.9,57960,5899,72526
795,2023-11-18,00:00:00,1,3.27,0.9,3.73,-1.25,-2.9,0.99,2.07,-0.5,3.5,0.75,-1.54,1.7,120.13,21.47,215.42,17.09,-34.81,68.59,5.24,1.29,11.01,311.3,302.4,414.1,19176,12761,58832
796,2023-11-18,06:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
797,2023-11-18,12:00:00,2,4.61,3.78,5.69,0.93,-2.34,1.98,-3.92,-5.59,-1.27,2.08,-2.1,4.27,277.76,239.1,305.99,25.78,-31.17,72.08,7.4,2.61,20.96,303.0,289.4,327.1,23071,15565,520117
798,2023-11-18,18:00:00,2,4.69,3.75,5.35,-0.91,-2.15,2.13,-4.05,-5.13,0.97,-1.31,-4.93,2.21,257.66,131.11,297.37,-16.75,-74.18,31.46,4.52,3.04,18.93,297.99,288.3,385.4,28757,12934,273929
799,2023-11-19,00:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
800,2023-11-19,06:00:00,2,4.07,2.68,5.42,3.17,-1.86,4.54,-1.0,-4.13,2.4,-0.35,-3.95,2.82,342.47,1.15,357.52,-4.39,-72.24,44.97,3.0,1.29,4.72,343.3,318.8,410.1,39692,9070,252614
801,2023-11-19,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
802,2023-11-19,18:00:00,2,6.34,4.27,6.94,0.71,-2.04,4.24,-5.55,-6.61,1.31,2.19,-3.93,3.61,282.96,4.77,345.02,19.79,-64.16,33.78,4.3,2.15,8.18,328.64,317.93,344.13,31554,7593,85821
803,2023-11-20,00:00:00,1,6.26,2.41,8.49,3.36,-5.67,6.88,-1.59,-7.03,4.06,-0.63,-5.07,6.07,326.93,1.74,358.12,-6.84,-42.63,52.6,6.48,3.17,9.62,340.2,311.6,351.2,134361,20150,241670
804,2023-11-20,06:00:00,1,10.97,5.95,14.4,3.44,-6.07,12.2,-9.23,-13.49,6.35,0.75,-5.35,6.93,294.59,1.77,355.6,3.6,-30.9,63.2,12.68,7.74,26.58,324.7,302.5,343.3,59018,43026,112668
805,2023-11-20,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
806,2023-11-20,18:00:00,2,7.27,4.7,8.8,-2.69,-6.77,2.34,4.79,0.3,6.62,3.71,-4.08,5.97,117.15,53.23,169.78,28.78,-33.57,71.21,13.84,6.61,28.2,298.2,292.17,325.3,28894,20559,143955
807,2023-11-21,00:00:00,0,7.71,2.89,12.83,-1.08,-4.49,1.71,5.47,-8.41,11.62,2.28,-6.89,8.22,108.15,55.24,316.46,18.16,-54.83,85.28,7.93,1.41,12.57,318.94,291.74,348.57,39700,22121,87272
808,2023-11-21,06:00:00,0,10.39,6.21,13.45,-3.13,-6.69,-0.21,6.53,-3.68,9.85,-2.44,-12.75,9.6,121.16,91.63,236.5,-14.18,-78.6,61.77,5.05,1.95,13.23,357.77,324.78,378.43,57917,25643,106044
809,2023-11-21,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
810,2023-11-21,18:00:00,2,10.19,6.59,14.93,-4.58,-9.91,3.37,5.57,-6.16,12.89,-4.61,-12.56,5.64,137.08,69.9,303.49,-25.4,-86.2,38.33,14.31,8.54,21.36,385.58,361.35,445.3,65247,39182,221712
811,2023-11-22,00:00:00,2,12.13,4.97,13.84,-4.67,-10.31,4.41,6.65,-7.09,11.62,-4.93,-12.64,11.56,123.95,19.89,325.08,-26.91,-83.61,75.81,6.88,3.23,17.87,530.89,430.3,586.21,285409,157476,450480
812,2023-11-22,06:00:00,0,7.96,4.87,11.04,-4.29,-10.24,1.48,4.32,-1.73,8.42,-1.1,-7.93,8.87,134.88,64.09,204.33,-7.37,-64.57,74.44,3.36,2.2,6.95,545.31,496.51,587.1,270586,176797,433109
813,2023-11-22,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
814,2023-11-22,18:00:00,2,4.93,3.71,6.97,-0.74,-4.87,3.63,3.94,-1.9,5.75,-1.27,-6.45,2.98,95.48,37.19,272.68,-15.77,-80.09,33.03,3.16,1.29,14.28,511.81,452.62,547.2,151534,40601,459965
815,2023-11-23,00:00:00,2,3.65,2.37,4.45,-1.67,-3.75,1.64,1.7,-2.13,4.22,-1.13,-3.67,2.5,136.94,62.58,218.64,-18.57,-75.05,41.73,1.58,1.16,12.39,494.84,473.2,529.0,137992,96618,369665
816,2023-11-23,06:00:00,0,3.51,2.82,4.02,-2.7,-3.66,-0.34,1.59,-2.4,3.29,-1.11,-2.85,0.71,157.44,97.76,219.19,-18.39,-57.03,12.34,1.48,1.06,2.86,476.32,455.59,502.77,99990,47768,154992
817,2023-11-23,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
818,2023-11-23,18:00:00,2,4.16,3.33,4.48,-3.68,-4.28,0.26,0.87,-1.09,2.07,0.54,-3.78,2.0,163.45,57.78,204.19,7.76,-84.74,28.79,2.85,1.68,5.65,379.68,368.43,449.8,54621,28338,245105
819,2023-11-24,00:00:00,0,3.78,2.82,4.56,-2.04,-3.63,0.78,1.11,-2.28,3.46,-2.56,-3.89,3.04,150.54,55.57,313.33,-43.48,-83.28,55.87,2.84,1.35,4.11,367.7,354.09,387.09,40075,24225,59266
820,2023-11-24,06:00:00,0,4.73,4.08,5.59,-3.86,-5.38,-0.27,0.91,-4.4,3.58,-0.03,-4.14,3.02,169.7,118.06,265.2,-0.35,-54.83,41.53,3.06,1.36,4.53,354.37,344.14,368.32,52010,23963,85656
821,2023-11-24,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
822,2023-11-24,18:00:00,2,8.44,4.39,12.01,-5.13,-7.37,-0.15,4.88,-2.9,10.76,-3.17,-7.73,8.79,139.44,93.9,209.07,-24.55,-59.46,69.2,6.82,3.6,16.42,394.97,338.63,470.5,74742,32899,320243
823,2023-11-25,00:00:00,1,9.93,8.61,12.1,-4.35,-8.65,-0.13,8.2,3.57,11.45,-1.89,-6.25,5.28,118.0,89.91,155.77,-10.78,-37.66,38.45,15.79,9.47,18.84,475.8,456.6,501.9,289081,147231,344057
824,2023-11-25,06:00:00,1,12.57,7.63,17.19,-4.07,-10.44,3.93,2.64,-9.94,15.33,-6.72,-15.5,6.51,154.55,64.52,253.71,-38.75,-82.3,30.77,20.97,15.52,26.06,545.8,467.2,582.9,386354,257124,488891
825,2023-11-25,12:00:00,1,11.7,9.19,13.31,-6.11,-10.83,2.23,-0.74,-10.46,11.09,-7.15,-11.2,7.56,186.7,45.53,277.54,-38.08,-79.22,53.13,17.53,13.41,23.99,554.9,518.3,588.4,317295,227907,420309
826,2023-11-25,18:00:00,1,9.32,6.96,12.99,-3.61,-11.7,2.41,6.53,-5.03,10.84,-0.8,-9.45,9.56,122.1,67.93,227.93,-5.71,-57.88,59.9,14.91,6.49,19.15,558.7,526.6,609.0,317327,118753,509469
827,2023-11-26,00:00:00,1,6.67,6.37,7.15,-4.56,-6.42,-1.01,3.27,-1.59,6.07,1.18,-5.64,5.33,146.1,97.45,197.96,10.37,-57.41,55.59,13.6,0.53,16.45,550.0,544.5,574.0,442483,6878,507684
828,2023-11-26,06:00:00,1,5.82,5.56,6.79,-4.27,-6.17,-0.16,3.47,-0.25,5.59,0.81,-5.29,4.13,138.57,91.6,182.52,8.23,-51.74,41.61,12.58,6.86,16.46,535.7,502.2,572.3,400545,97569,468943
829,2023-11-26,12:00:00,1,5.37,4.74,5.68,-2.17,-5.64,3.27,3.55,-1.4,5.12,2.27,-2.34,4.6,122.96,42.67,197.92,25.88,-26.59,61.85,11.48,3.72,14.13,517.8,490.8,556.4,329941,76945,433097
830,2023-11-26,18:00:00,1,4.59,3.88,5.26,-2.14,-4.52,1.97,3.12,-2.89,4.45,1.53,-2.33,4.58,136.41,58.01,285.86,19.18,-30.84,76.7,10.7,6.07,13.04,495.8,458.7,529.5,248817,152454,348185
831,2023-11-27,00:00:00,1,4.46,4.07,4.73,-2.09,-4.24,1.07,3.09,-1.93,4.6,-0.54,-4.08,3.97,127.81,44.13,205.96,-6.93,-68.28,64.39,9.03,4.26,13.25,473.7,441.6,499.8,233306,114392,380667
832,2023-11-27,06:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
833,2023-11-27,12:00:00,2,4.51,3.18,5.32,-1.64,-4.55,2.53,2.86,-2.57,4.54,-1.39,-4.4,3.77,124.05,19.09,312.85,-17.45,-78.08,63.52,2.47,0.9,6.88,436.6,410.12,460.06,74380,35786,236911
834,2023-11-27,18:00:00,2,5.18,3.63,6.12,-2.8,-5.35,1.96,3.57,-1.66,5.28,-1.02,-4.51,3.51,127.36,30.02,229.16,-10.69,-75.03,44.62,2.51,0.99,12.33,439.87,403.66,495.8,96671,37771,397782
835,2023-11-28,00:00:00,1,4.64,4.13,4.95,-2.32,-4.53,0.6,3.16,-2.65,4.73,0.35,-4.24,3.44,135.53,79.95,235.78,4.46,-64.73,52.2,6.8,3.78,12.27,467.9,435.5,488.8,219399,83123,431823
836,2023-11-28,06:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
837,2023-11-28,12:00:00,2,4.18,3.43,4.63,-3.02,-4.53,0.98,2.1,-2.44,3.86,-0.9,-3.64,2.2,144.9,63.58,219.64,-12.67,-59.0,30.56,2.51,1.15,10.66,441.14,414.28,490.4,94210,51177,373204
838,2023-11-28,18:00:00,2,4.42,3.36,4.97,-3.61,-4.7,1.29,1.29,-3.7,3.77,0.7,-3.44,3.43,171.77,70.46,284.58,10.03,-46.61,59.62,2.86,1.06,9.29,433.4,409.85,475.1,100809,35473,298066
839,2023-11-29,00:00:00,1,4.46,2.92,4.91,-0.52,-3.79,2.48,3.56,-3.31,4.71,-1.02,-3.7,2.87,101.11,39.13,246.07,-13.32,-53.99,41.76,5.91,3.82,8.28,443.2,428.2,469.1,127427,71025,335384
840,2023-11-29,06:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
841,2023-11-29,12:00:00,2,3.93,2.62,4.59,-2.54,-4.36,1.27,0.59,-2.62,3.88,-0.07,-3.21,2.8,165.27,55.74,252.06,-1.39,-72.43,50.34,3.31,1.35,6.84,399.28,376.33,439.6,73708,30670,317210
842,2023-11-29,18:00:00,2,4.26,3.61,5.5,-3.25,-4.62,0.41,0.92,-2.88,5.03,0.56,-2.7,4.04,168.91,83.28,241.44,7.37,-37.54,65.52,3.0,1.3,7.37,388.89,368.89,461.9,68583,26797,289780
843,2023-11-30,00:00:00,2,4.6,2.3,5.61,-2.33,-4.22,2.19,2.59,-2.02,5.42,-1.39,-4.67,2.45,127.72,46.24,217.83,-16.48,-63.54,33.47,3.64,1.22,8.05,407.6,359.17,431.2,79214,28128,316711
844,2023-11-30,06:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
845,2023-11-30,12:00:00,2,4.21,3.59,4.67,-2.26,-4.01,1.04,2.36,0.11,3.84,0.92,-3.93,3.84,132.97,73.58,170.76,14.6,-73.99,66.61,0.94,0.45,5.82,350.71,331.89,495.7,45603,21847,221175
846,2023-11-30,18:00:00,2,4.61,4.1,11.11,-3.65,-5.59,-1.08,0.49,-10.07,2.9,1.45,-6.99,3.97,172.64,131.8,263.37,17.4,-48.41,57.19,1.1,0.57,20.8,344.85,324.58,497.4,70971,19651,327683
847,2023-12-01,00:00:00,2,10.94,8.13,14.87,-3.38,-8.05,4.36,2.58,-11.07,12.11,-6.99,-13.4,11.9,156.07,48.87,286.65,-39.21,-79.11,72.12,18.2,3.57,27.18,438.6,413.47,464.9,148189,111526,303076
848,2023-12-01,06:00:00,0,14.99,10.14,28.04,-4.87,-14.78,0.04,10.98,-19.16,26.98,-4.31,-26.32,3.29,144.58,89.49,249.28,-12.48,-72.84,12.74,5.04,0.23,21.53,502.73,399.09,560.23,133881,59211,353570
849,2023-12-01,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
850,2023-12-01,18:00:00,2,18.44,10.71,20.41,0.53,-11.24,3.61,-11.54,-18.36,18.54,-6.09,-14.47,12.13,220.81,105.21,282.0,-18.95,-52.61,45.94,6.9,0.96,27.77,516.2,438.47,542.54,121727,11652,225071
851,2023-12-02,00:00:00,1,16.07,14.15,17.95,2.7,0.89,4.11,-14.8,-16.81,-11.5,2.17,-11.6,7.81,280.73,273.14,286.02,7.76,-41.81,33.24,8.9,5.97,22.5,492.3,477.0,524.1,64170,9299,189731
852,2023-12-02,06:00:00,1,13.55,13.11,14.12,2.53,1.88,3.33,-8.34,-11.88,-5.25,10.28,6.77,11.75,287.03,280.34,295.83,49.78,28.65,63.62,6.7,4.75,7.51,477.1,452.6,488.3,130215,5000,212087
853,2023-12-02,12:00:00,1,12.48,11.74,13.14,1.55,1.13,2.51,-4.58,-6.92,-3.33,11.39,10.86,12.33,289.37,284.86,293.95,66.9,55.84,72.39,5.26,2.78,7.17,471.2,454.0,489.3,174949,83748,457479
854,2023-12-02,18:00:00,1,10.36,8.78,11.71,0.62,-0.84,1.69,-3.19,-6.01,-1.87,9.78,7.83,11.14,279.88,257.55,298.84,71.59,52.24,79.5,5.99,2.99,9.05,422.6,407.3,483.6,62900,6646,454547
855,2023-12-03,00:00:00,1,7.54,5.29,9.08,-1.55,-4.84,1.26,5.28,-4.85,8.16,1.8,-3.42,8.13,145.87,79.83,274.4,12.13,-29.82,85.86,7.37,3.97,21.86,416.4,402.5,440.6,84784,22000,154245
